Publishing_Year;Book_Name;Author;Language_Code;Author_Rating;Book_Average_Rating;Book_Ratings_Count;Gross_sales/ Bruttoumsatz;Publisher_Revenue;Publisher;Verfilmt;Genre_standardized
2010.0;The Iron Daughter;Julie Kagawa;en;Excellent;4.13;93340.0;331.89;0.0;Amazon Digital Services,  Inc,;Nein;Young Adult
2000.0;The Prayer of Jabez:  Breaking Through to the Blessed Life;Bruce H, Wilkinson;en;Intermediate;3.92;57468.0;899.1;539.46;Amazon Digital Services,  Inc,;Nein;Religion / Spirituality
2012.0;The Age of Miracles;Karen Thompson Walker;en;Intermediate;3.64;61296.0;1314.24;788544.0;Random;Nein;Science Fiction / Speculative Fiction
2009.0;Have a Little Faith: A True Story;Mitch Albom;en;Excellent;4.16;60002.0;220.89;132534.0;Hachette;Nein;Memoir / Inspirational
2006.0;My Life in France;Julia Child, Alex Prud'Homme;en;Excellent;4.16;63100.0;1330.89;798534.0;Penguin;Nein;Memoir / Culinary
2014.0;The Rosie Effect;Graeme Simsion;en;Intermediate;3.56;27308.0;1225.44;735264.0;Macmillan;Nein;Contemporary Romance
2011.0;The Secret of the Nagas,;Amish Tripathi;en;Intermediate;3.98;50158.0;109.89;65934.0;Amazon Digital Services,  Inc,;Nein;Mythology / Fantasy
1982.0;Ham on Rye;Charles Bukowski;en;Excellent;4.16;54140.0;196.47;0.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2001.0;Flipped;Wendelin Van Draanen;en;Intermediate;3.94;79264.0;109.89;0.0;Amazon Digital Services,  Inc,;Ja;Young Adult / Coming of Age
2003.0;Emotional Intelligence 2,0;Travis Bradberry, Jean Greaves, Patrick Lencioni;en;Intermediate;3.81;53384.0;109.89;0.0;Amazon Digital Services,  Inc,;Nein;Self-Help / Psychology
1941.0;Make Way for Ducklings;Robert McCloskey;en;Excellent;4.21;70704.0;637.14;382284.0;Harper;Ja;Children's Literature
1995.0;Relic;Douglas Preston, Lincoln Child;en;Excellent;4.01;68011.0;858.03;514818.0;Hachette;Nein;Thriller / Horror
1995.0;Notes from a Small Island;Bill Bryson;en;Intermediate;3.91;66947.0;442.89;0.0;Amazon Digital Services,  Inc,;Nein;Travel / Humor
2008.0;Small Favor;Jim Butcher;en;Famous;4.43;70029.0;1219.89;731934.0;Random;Nein;Urban Fantasy
2009.0;The Walking Dead Compendium Volume 1;Robert Kirkman;en;Famous;4.43;57764.0;331.89;0.0;Amazon Digital Services,  Inc,;Ja;Graphic Novel
2005.0;Princess Academy;Shannon Hale;en;Excellent;4.01;82470.0;1414.14;848484.0;Simon and Schuster Digital Sales Inc;Nein;Young Adult / Fantasy
2015.0;Everything, Everything;Nicola Yoon, David Yoon;en;Excellent;4.11;132552.0;331.89;0.0;Amazon Digital Services,  Inc,;Ja;Young Adult / Contemporary
1912.0;Pygmalion;George Bernard Shaw;en;Intermediate;3.9;70079.0;331.89;0.0;Amazon Digital Services,  Inc,;Ja;Classic Drama
2012.0;Flight Behavior;Barbara Kingsolver;en;Intermediate;3.75;57078.0;109.89;65934.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2008.0;Grip of the Shadow Plague;Brandon Mull;en;Excellent;4.26;65638.0;548.9;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
1999.0;Bridget Jones: The Edge of Reason;Helen Fielding;en;Intermediate;3.53;73093.0;1098.9;659.34;Amazon Digital Services,  Inc,;Ja;Chick Lit / Romance
1994.0;Captain Corelli's Mandolin;Louis de BerniÃÂ¨res;en;Intermediate;3.95;57583.0;108.9;65.34;Amazon Digital Services,  Inc,;Ja;Historical Fiction
2004.0;At First Sight;Nicholas Sparks;en;Intermediate;3.81;62219.0;108.9;65.34;Amazon Digital Services,  Inc,;Nein;Romance
2000.0;Down Under;Bill Bryson;en;Excellent;4.05;58688.0;438.9;0.0;Amazon Digital Services,  Inc,;Nein;Travel / Humor
1894.0;The Memoirs of Sherlock Holmes;Arthur Conan Doyle;en;Excellent;4.32;56918.0;1230.9;738.54;Harper;Ja;Classic Mystery
2012.0;The Orphan Master's Son;Adam Johnson;en;Excellent;4.06;52765.0;108.9;65.34;Macmillan;Nein;Historical Fiction
1984.0;Enchanters' End Game;David Eddings;en;Excellent;4.17;69134.0;438.9;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
2003.0;Persepolis;Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh;en;Excellent;4.36;71353.0;108.9;0.0;Amazon Digital Services,  Inc,;Ja;Graphic Memoir
1967.0;The Chosen;Chaim Potok;en;Excellent;4.03;70701.0;218.9;131.34;Amazon Digital Services,  Inc,;Nein;Historical Fiction
1958.0;The Agony and the Ecstasy: A Biographical Novel of Michelangelo;Irving Stone;en;Excellent;4.09;61256.0;438.9;0.0;Amazon Digital Services,  Inc,;Nein;Graphic Novel
2008.0;El juego del ÃÂ¡ngel;Carlos Ruiz ZafÃÂ³n, Lucia Graves;en;Intermediate;3.86;46225.0;1351.9;811.14;Harper;Nein;Mystery / Thriller
2004.0;Where Rainbows End;Cecelia Ahern;en;Intermediate;3.95;55236.0;1208.9;725.34;Random;Ja;Romance
1963.0;Amelia Bedelia;Peggy Parish, Fritz Siebel;en;Excellent;4.15;72329.0;878.9;527.34;Penguin;Nein;Children's Literature
2012.0;This Man;Jodi Ellen Malpas;en;Excellent;4.13;79461.0;108.9;65.34;Amazon Digital Services,  Inc,;Nein;Erotic Romance
2010.0;A Dog's Purpose ;W, Bruce Cameron;en;Excellent;4.35;65091.0;328.9;0.0;Amazon Digital Services,  Inc,;Ja;Animal Fiction
2015.0;An Ember in the Ashes;Sabaa Tahir;en;Excellent;4.32;45492.0;603.9;362.34;Harper;Nein;Young Adult / Fantasy
2008.0;Lover Enshrined, part one;J,R, Ward;en;Excellent;4.12;87432.0;988.9;593.34;Random;Nein;Paranormal Romance
2013.0;The Golem and the Jinni;Helene Wecker;en;Excellent;4.1;59650.0;438.9;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Historical Fantasy
2003.0;The Slippery Slope;Lemony Snicket, Brett Helquist;en;Intermediate;4.0;81362.0;988.9;593.34;Penguin;Nein;Children's / Young Adult
1853.0;Bleak House;Charles Dickens, Nicola Bradbury, Hablot Knight Browne;en;Intermediate;4.0;67433.0;988.9;593.34;Harper;Ja;Classic Literature
1938.0;Caps for sale: a tale of a peddler, some monkeys and their monkey business;Esphyr Slobodkina;en;Excellent;4.12;72504.0;548.9;329.34;Amazon Digital Services,  Inc,;Nein;Children's Literature
2004.0;Furies of Calderon ;Jim Butcher;en;Excellent;4.12;70269.0;108.9;0.0;Amazon Digital Services,  Inc,;Nein;Urban Fantasy
1983.0;Alanna: The First Adventure;Tamora Pierce;en;Excellent;4.27;85699.0;1867.8;1120.68;Penguin;Nein;Young Adult
2009.0;Her Fearful Symmetry;Audrey Niffenegger;en;Novice;3.23;63737.0;416.9;250.14;Harper;Nein;Contemporary Fiction
2014.0;The Boston Girl;Anita Diamant;en;Intermediate;3.79;51603.0;548.9;0.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2009.0;Lover Enshrined, part two;J,R, Ward;en;Excellent;4.38;84650.0;493.9;296.34;Macmillan;Nein;Paranormal Romance
1990.0;The Fall of Hyperion;Dan Simmons;en;Excellent;4.18;63235.0;641.3;384.78;Simon and Schuster Digital Sales Inc;Nein;Science Fiction
1987.0;The Black Dahlia;James Ellroy;en;Intermediate;3.75;61412.0;1088.91;653346.0;Random;Ja;Crime / Thriller
1871.0;Through the Looking-Glass, and What Alice Found There;Lewis Carroll, John Tenniel, Peter Glassman;en;Excellent;4.06;63050.0;216.91;130146.0;Simon and Schuster Digital Sales Inc;Ja;Children's Fantasy
1991.0;Wild Swans: Three Daughters of China;Jung Chang;en;Excellent;4.23;60193.0;434.91;260946.0;Harper;Nein;Biography / Memoir
1961.0;Go, Dog, Go!;P,D, Eastman;en;Excellent;4.08;66360.0;1160.85;696.51;Penguin;Nein;Children's Literature
1937.0;;Laura Ingalls Wilder, Garth Williams;en;Excellent;4.19;74666.0;516.66;309996.0;Harper;;
2015.0;Finders Keepers;Stephen King;en;Excellent;4.03;36541.0;107.91;0.0;Amazon Digital Services,  Inc,;Nein;Horror / Thriller
2009.0;The Strain;Guillermo del Toro, Chuck Hogan;en;Intermediate;3.77;58631.0;107.91;64746.0;Amazon Digital Services,  Inc,;Ja;Horror / Vampire Fiction
1890.0;The Complete Poems of Emily Dickinson;Emily Dickinson, Thomas H, Johnson;en;Excellent;4.21;60278.0;543.91;0.0;Amazon Digital Services,  Inc,;;Poetry
1956.0;Old Yeller;Fred Gipson;en;Excellent;4.06;69815.0;1502.02;901212.0;Macmillan;Ja;Childrens Literature
2007.0;Born Standing Up: A Comic's Life;Steve Martin;en;Intermediate;3.87;60869.0;107.91;64746.0;Amazon Digital Services,  Inc,;Nein;Autobiography / Memoir
2005.0;PostSecret: Extraordinary Confessions from Ordinary Lives;Frank Warren;en;Excellent;4.01;58841.0;107.91;0.0;Amazon Digital Services,  Inc,;Nein;Non-Fiction / Art
2000.0;A Storm of Swords: Part 2 Blood and Gold;George R,R, Martin;en;Famous;4.56;54977.0;325.91;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
1952.0;The Borrowers Afield;Mary Norton, Beth Krush, Joe Krush;en;Excellent;4.02;74820.0;706.32;423792.0;Hachette;Ja;Childrens Fantasy
1999.0;Hearts in Atlantis;Stephen King;en;Intermediate;3.8;65063.0;216.91;130146.0;Macmillan;Nein;Horror / Supernatural
2003.0;The Queen's Fool;Philippa Gregory;en;Intermediate;3.83;69504.0;598.41;359046.0;Penguin;Nein;Historical Fiction
2012.0;Days of Blood & Starlight;Laini Taylor;en;Excellent;4.21;85746.0;325.91;195546.0;Simon and Schuster Digital Sales Inc;Nein;Fantasy
1984.0;Jitterbug Perfume;Tom Robbins;en;Excellent;4.24;48277.0;325.91;0.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2006.0;The Battle for Skandia (Ranger's Apprentice, #4);John Flanagan;en;Excellent;4.32;60959.0;325.91;195546.0;Amazon Digital Services,  Inc,;Nein;Young Adult
2012.0;The Darkest Minds;Alexandra Bracken;en;Excellent;4.26;83886.0;620.21;372126.0;Amazon Digital Services,  Inc,;Ja;Young Adult Dystopian
2005.0;O Zahir;Paulo Coelho, Margaret Jull Costa;en;Intermediate;3.56;50921.0;434.91;0.0;Hachette;Nein;Historical Fiction
1952.0;The Power of Positive Thinking;Norman Vincent Peale;en;Excellent;4.08;52704.0;325.91;0.0;Amazon Digital Services,  Inc,;Nein;Self-help
2015.0;In a Dark, Dark Wood ;Ruth Ware;en;Intermediate;3.65;67344.0;107.91;0.0;Amazon Digital Services,  Inc,;Nein;Thriller / Mystery
1905.0;The House of Mirth;Edith Wharton, Nina Bawden;en;Intermediate;3.94;60611.0;325.91;0.0;Amazon Digital Services,  Inc,;Ja;Classic Literature
2006.0;Fairy Tail 1;Hiro Mashima, William Flanagan;en;Famous;4.4;65477.0;434.91;0.0;Amazon Digital Services,  Inc,;Ja;Manga / Fantasy
2014.0;The Slow Regard of Silent Things;Patrick Rothfuss, Nate  Taylor;en;Intermediate;3.92;57716.0;434.91;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
1853.0;Twelve Years a Slave;Solomon Northup;en;Excellent;4.15;39758.0;543.91;326346.0;Amazon Digital Services,  Inc,;Ja;Memoir / Autobiography
2010.0;Lover Avenged, part one;J,R, Ward;en;Famous;4.41;82824.0;543.91;0.0;Random;Nein;Paranormal Romance
1999.0;In the Heart of the Sea: The Tragedy of the Whaleship Essex;Nathaniel Philbrick;en;Excellent;4.16;57259.0;107.91;0.0;Amazon Digital Services,  Inc,;Ja;History / Non-Fiction
2006.0;Infidel;Ayaan Hirsi Ali;en;Excellent;4.2;58432.0;107.91;0.0;Amazon Digital Services,  Inc,;Nein;Memoir / Biography
2007.0;The Black Swan: The Impact of the Highly Improbable;Nassim Nicholas Taleb;en;Intermediate;3.88;53586.0;761.91;0.0;Amazon Digital Services,  Inc,;Nein;Non-Fiction / Finance
2012.0;The Twelve;Justin Cronin;en;Intermediate;3.98;56756.0;538.92;0.0;Amazon Digital Services,  Inc,;Nein;Horror / Post-Apocalyptic
1962.0;One day in the life of Ivan Denisovich;Aleksandr Solzhenitsyn, H,T, Willetts;en;Intermediate;3.94;121000.0;646.92;388152.0;Amazon Digital Services,  Inc,;Nein;Science Fiction
1995.0;The Diamond Age;Neal Stephenson;en;Excellent;4.19;61836.0;970.92;582552.0;Hachette;Nein;Science Fiction
1959.0;A Canticle for Leibowitz;Walter M, Miller Jr,;en;Intermediate;3.97;66721.0;106.92;0.0;Macmillan;Nein;Science Fiction
2009.0;Brooklyn;Colm Toibin;en;Intermediate;3.63;55459.0;1659.96;995976.0;Amazon Digital Services,  Inc,;Ja;Contemporary Fiction
2011.0;Wither;Lauren DeStefano;en;Intermediate;3.81;84776.0;412.56;0.0;Amazon Digital Services,  Inc,;Nein;Dystopian
2016.0;Hillbilly Elegy, A Memoir of a Family and Culture in Crisis;J,D, Vance;en;Intermediate;3.99;80737.0;430.92;0.0;Amazon Digital Services,  Inc,;Ja;Memoir
2003.0;Crossroads of Twilight;Robert Jordan;en;Intermediate;3.82;61361.0;430.92;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
1871.0;The Red Badge of Courage;Stephen Crane;en;Novice;3.21;68448.0;1186.92;712152.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
2014.0;What If?: Serious Scientific Answers to Absurd Hypothetical Questions;Randall Munroe;en;Excellent;4.17;60236.0;1150.2;690.12;Penguin;Nein;Popular Science
1999.0;Gardens of the Moon;Steven Erikson;en;Intermediate;3.85;57993.0;430.92;0.0;Penguin;Nein;Fantasy
2006.0;A Bruxa de Portobello;Paulo Coelho;en;Intermediate;3.51;51461.0;1327.32;796392.0;Amazon Digital Services,  Inc,;Nein;Fiction
1978.0;A Swiftly Tilting Planet;Madeleine L'Engle;en;Excellent;4.13;75851.0;322.92;0.0;Harper;Nein;Fantasy
2003.0;Gregor the Overlander;Suzanne Collins;en;Intermediate;3.99;66823.0;322.92;0.0;Amazon Digital Services,  Inc,;Nein;Middle Grade Fantasy
2011.0;Sing You Home;Jodi Picoult;en;Intermediate;3.76;62494.0;516.24;309744.0;Amazon Digital Services,  Inc,;Nein;Contemporary Romance
1992.0;The Tale of the Body Thief;Anne Rice;en;Intermediate;3.7;67267.0;214.92;128952.0;Amazon Digital Services,  Inc,;Nein;Gothic Fiction
2005.0;The Camel Club;David Baldacci;en;Excellent;4.02;58973.0;139.32;83592.0;Harper;Nein;Thriller
2006.0;Saving The World and Other Extreme Sports;James Patterson;en;Excellent;4.16;75436.0;748.44;449064.0;Amazon Digital Services,  Inc,;Nein;Young Adult
1996.0;Blood of the Fold;Terry Goodkind;en;Intermediate;3.98;60624.0;106.92;64152.0;Hachette;Nein;Fantasy
2006.0;The Boleyn Inheritance;Philippa Gregory;en;Intermediate;3.84;62135.0;646.92;388152.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2015.0;A Spool of Blue Thread;Anne Tyler;en;Novice;3.4;42339.0;1186.92;712152.0;Hachette;Nein;Historical Fiction
2016.0;The Underground Railroad;Colson Whitehead;en;Excellent;4.04;72052.0;538.92;0.0;Penguin;Ja;Historical Fiction
2007.0;Masquerade;Melissa de la Cruz;en;Intermediate;3.91;76598.0;106.92;64152.0;Amazon Digital Services,  Inc,;Nein;oung Adult Fantasy
2011.0;The Iron Queen;Julie Kagawa;en;Excellent;4.24;82373.0;430.92;0.0;Amazon Digital Services,  Inc,;Nein;Young Adult
2012.0;Losing It;Cora Carmack;en;Intermediate;3.77;84438.0;538.92;323352.0;Amazon Digital Services,  Inc,;Nein;Contemporary Romance
2012.0;The Racketeer;John Grisham;en;Intermediate;3.79;48286.0;322.92;193752.0;Harper;Nein;Thriller
1999.0;Disgrace;J,M, Coetzee;en;Intermediate;3.83;50422.0;1078.92;647352.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
1928.0;The House at Pooh Corner;A,A, Milne, Ernest H, Shepard;en;Excellent;4.36;69102.0;214.92;0.0;Random;Ja;Childrens Fiction
2010.0;The Black Prism;Brent Weeks;en;Excellent;4.24;58906.0;430.92;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
2004.0;The Mermaid Chair;Sue Monk Kidd;en;Novice;3.1;62760.0;322.92;0.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
1970.0;Frog and Toad Are Friends;Arnold Lobel;en;Excellent;4.18;70119.0;322.92;193752.0;Amazon Digital Services,  Inc,;Ja;Childrens Fiction
2002.0;The Carnivorous Carnival;Lemony Snicket, Brett Helquist;en;Intermediate;3.97;83981.0;105.93;0.0;Harper;Nein;Childrens Fiction
2010.0;Heist Society;Ally Carter;en;Intermediate;3.91;75834.0;854.93;512958.0;Amazon Digital Services,  Inc,;Nein;Young Adult
2016.0;Behind Closed Doors;B,A, Paris;en;Intermediate;3.93;57865.0;919.13;551478.0;Random;Nein;Psychological Thriller
1974.0;The Killer Angels;Michael Shaara;en;Excellent;4.3;58372.0;105.93;63558.0;Penguin;Ja;Historical Fiction
1995.0;Circus of the Damned (Anita Blake, Vampire Hunter, #3);Laurell K, Hamilton;en;Excellent;4.16;73883.0;426.93;256158.0;Amazon Digital Services,  Inc,;Nein;Urban Fantasy
2006.0;Ptolemy's Gate;Jonathan Stroud;en;Excellent;4.24;63838.0;1272.23;763338.0;Penguin;Nein;Science Fiction
1896.0;The Island of Dr, Moreau;H,G, Wells;en;Intermediate;3.72;60346.0;640.93;0.0;Harper;Ja;Science Fiction
2012.0;Opal;Jennifer L, Armentrout;en;Excellent;4.34;92014.0;105.93;0.0;Amazon Digital Services,  Inc,;Nein;Memoir
2008.0;Zeitoun;Dave Eggers;en;Excellent;4.08;55398.0;408.74;0.0;Amazon Digital Services,  Inc,;Nein;Middle Grade Fiction
2010.0;Out of My Mind;Sharon M, Draper;en;Excellent;4.37;63756.0;319.93;0.0;Amazon Digital Services,  Inc,;Nein;Paranormal Romance
2012.0;Rapture;Lauren Kate;en;Excellent;4.03;79360.0;1282.93;769758.0;Amazon Digital Services,  Inc,;Nein;Paranormal Romance
2010.0;Switched;Amanda Hocking;en;Intermediate;3.89;45319.0;640.93;384558.0;Random;Nein;Young Adult
1957.0;Doctor Zhivago;Boris Pasternak, Max Hayward, Manya Harari, John Bayley;en;Excellent;4.03;100906.0;854.93;512958.0;Macmillan;Ja;classic fiction
2015.0;Ugle Love;Colleen Hoover;en;Excellent;4.25;2201359.0;1175.93;705558.0;Harper;Ja;Romance
2012.0;Pines;Blake Crouch;en;Intermediate;3.88;34789.0;105.93;0.0;Amazon Digital Services,  Inc,;Ja;Science Fiction
1994.0;Disclosure;Michael Crichton;en;Intermediate;3.76;57818.0;854.93;512958.0;Amazon Digital Services,  Inc,;Nein;Science Fiction
2012.0;Death Comes to Pemberley;P,D, James;en;Novice;3.21;65906.0;426.93;256158.0;Random;Ja;Historical Mystery
1911.0;Ethan Frome;Edith Wharton;en;Novice;3.35;72421.0;405.53;243318.0;Amazon Digital Services,  Inc,;Ja;Classic Literature
1992.0;A Map of the World;Jane Hamilton, Frank  Muller, C,J, Critt;en;Intermediate;3.78;61347.0;324.21;194526.0;Harper;Nein;Historical Fiction
2016.0;It Ends with Us;Colleen Hoover;en;Famous;4.44;80433.0;747.93;448758.0;Amazon Digital Services,  Inc,;Ja;Romance / Contemporary
1905.0;The Gift of the Magi;O, Henry, Lisbeth Zwerger;en;Excellent;4.07;66537.0;951.23;570738.0;Penguin;Ja;Short Story / Classic
1968.0;The Electric Kool-Aid Acid Test;Tom Wolfe;en;Intermediate;3.92;54848.0;319.93;0.0;Simon and Schuster Digital Sales Inc;Nein;Nonfiction / Memoir
1959.0;The Naked Lunch;William S, Burroughs, James Grauerholz, Barry  Miles;en;Novice;3.46;55473.0;529.65;317.79;Amazon Digital Services,  Inc,;Ja;Experimental Fiction
1991.0;The Sandman: Dream Country;Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson;en;Excellent;4.28;67753.0;426.93;0.0;Amazon Digital Services,  Inc,;Ja;Graphic Novel
2001.0;A Painted House;John Grisham;en;Intermediate;3.67;59974.0;105.93;0.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
1969.0;The Left Hand of Darkness;Ursula K, Le Guin, Lech JÃâ¢czmyk;en;Excellent;4.05;61888.0;822.83;493698.0;Amazon Digital Services,  Inc,;Nein;Science Fiction
2008.0;Let It Snow: Three Holiday Romances;John Green, Maureen Johnson, Lauren Myracle;en;Intermediate;3.84;57632.0;1149.18;689508.0;Random;Ja;Holiday / Romance
2010.0;Full Dark, No Stars;Stephen King;en;Excellent;4.03;60672.0;640.93;384558.0;Penguin;Nein;Horror / Short Stories
2014.0;Being Mortal: Medicine and What Matters in the End;Atul Gawande;en;Famous;4.4;56510.0;319.93;0.0;Random;Nein;Nonfiction / Medicine
1987.0;Intensity;Dean Koontz;en;Excellent;4.04;58062.0;104.94;0.0;Amazon Digital Services,  Inc,;Nein;Thriller / Suspense
2010.0;Chelsea Chelsea Bang Bang;Chelsea Handler;en;Intermediate;3.81;55355.0;477.0;286.2;Amazon Digital Services,  Inc,;Nein;Humor / Memoir
1879.0;Et dukkehjem;Henrik Ibsen, Michael   Meyer;en;Intermediate;3.69;69450.0;1588.94;953364.0;Amazon Digital Services,  Inc,;Ja;Drama / Play
1959.0;Hawaii;James A, Michener;en;Excellent;4.18;59963.0;212.0;0.0;Hachette;Ja;Historical Fiction
1961.0;Revolutionary Road;Richard Yates;en;Intermediate;3.89;56550.0;735.64;441384.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
2006.0;Nick & Norah's Infinite Playlist;Rachel Cohn, David Levithan;en;Intermediate;3.73;60372.0;846.94;508164.0;Penguin;Ja;Young Adult / Romance
1966.0;Rosencrantz and Guildenstern are Dead;Tom Stoppard, Henry Popkin;en;Excellent;4.06;67077.0;1334.54;800724.0;Random;Ja;Drama / Absurdist Comedy
2011.0;Forever;Maggie Stiefvater;en;Intermediate;3.91;85034.0;827.86;496716.0;Random;Nein;Young Adult / Fantasy
1996.0;The Beach;Alex Garland;en;Intermediate;3.91;52333.0;589.36;353616.0;Penguin;Ja;Literary Fiction / Drama
2010.0;Saving CeeCee Honeycutt;Beth Hoffman, Jenna Lamia;en;Intermediate;3.92;54341.0;316.94;0.0;Hachette;Nein;Romance / Contemporary
2012.0;Deadlocked;Charlaine Harris;en;Intermediate;3.65;65932.0;1058.94;635364.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2002.0;Everything's Eventual: 14 Dark Tales;Stephen King;en;Intermediate;3.94;60932.0;316.94;190164.0;Amazon Digital Services,  Inc,;Nein;horror / Short Stories
1955.0;Beezus and Ramona;Beverly Cleary;en;Intermediate;3.97;75987.0;740.94;444564.0;Amazon Digital Services,  Inc,;Ja;Childrens Literature
1972.0;The Farthest Shore;Ursula K, Le Guin;;Excellent;4.11;65626.0;210.94;0.0;Random;Nein;Science Fiction
1996.0;Airframe;Michael Crichton;en;Intermediate;3.66;59229.0;104.94;0.0;Amazon Digital Services,  Inc,;Nein;Thriller / Medical
1982.0;Magician;Raymond E, Feist;en;Excellent;4.17;62432.0;815.14;489084.0;Amazon Digital Services,  Inc,;Nein;Fantasy
2004.0;Bet Me;Jennifer Crusie;en;Intermediate;3.95;70737.0;846.94;508164.0;Random;Nein;Romance / Contemporary
1994.0;Long Walk to Freedom: The Autobiography of Nelson Mandela;Nelson Mandela;en;Excellent;4.31;43927.0;316.94;0.0;Random;Ja;Autobiography / Memoir
2014.0;Gray Mountain;John Grisham;en;Intermediate;3.52;37379.0;104.94;62964.0;Amazon Digital Services,  Inc,;Nein;Thriller
1989.0;The Power of One;Bryce Courtenay;en;Excellent;4.34;57312.0;846.94;508164.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
1930.0;The Maltese Falcon;Dashiell Hammett;en;Intermediate;3.92;58742.0;846.94;508164.0;Random;Ja;Mystery / Detective
2011.0;Night Road;Kristin Hannah;en;Excellent;4.17;58028.0;104.94;62964.0;Hachette;Nein;Contemporary Fiction
1999.0;Tripwire;Lee Child;en;Excellent;4.07;55251.0;316.94;0.0;Amazon Digital Services,  Inc,;Nein;Thriller / Suspense
1853.0;The House of Mirth;Edith Wharton;en;Famous;3.4;103285.0;5000000.0;1200000.0;Amazon Digital Services,  Inc,;Ja;Klassiker
1859.0;A Canticle for Leibowitz;Walter M, Miller Jr;en;Intermediate;3.9;116373.0;2000000.0;800000.0;Scribner;Nein;Sci-Fi
1850.0;The Maltese Falcon;Dashiell Hammett;en;Famous;3.9;112901.0;3500000.0;1100000.0;Doubleday;Ja;Krimi
2013.0;Twelve Years a Slave;Solomon Northup;en;Famous;4.2;112905.0;7000000.0;3500000.0;Knopf;Ja;Biography
2009.0;In the Heart of the Sea;Nathaniel Philbrick;en;Intermediate;4.1;115587.0;6000000.0;2900000.0;Houghton Mifflin;Ja;History
2016.0;Brooklyn;Colm Tóibín;en;Famous;3.74;149982.0;4000000.0;1500000.0;Viking;Ja;Romance
2016.0;The Underground Railroad;Colson Whitehead;en;Famous;4.1;431900.0;5500000.0;2700000.0;Scribner;Ja;Historical Fiction
2017.0;It Ends with Us;Colleen Hoover;en;Famous;4.1;4370470.0;6000000.0;3000000.0;Doubleday;Nein;Romance
2018.0;Becoming;Michelle Obama;en;Famous;4.4;220000.0;10000000.0;4500000.0;Atria Books;Ja;Memoir
2018.0;Circe;Madeline Miller;en;Famous;4.2;1266355.0;4000000.0;1800000.0;Crown;Nein;Fantasy
2020.0;A Promised Land;Barack Obama;en;Famous;4.3;1156605.0;8000000.0;3600000.0;Little, Brown;Ja;Memoir
2020.0;The Night Circus;Erin Morgenstern;en;Novice;4.0;1064943.0;3800000.0;1600000.0;Crown;Nein;Fantasy
2021.0;The Four Winds;Kristin Hannah;en;Famous;4.3;890474.0;4500000.0;2000000.0;Doubleday;Nein;Historical Fiction
2022.0;Tomorrow, and Tomorrow, and Tomorrow;Gabrielle Zevin;en;Intermediate;4.1;1238042.0;2000000.0;900000.0;St, Martin's Press;Nein;Fiction
2023.0;Spare;Prince Harry;en;Famous;3.8;413924.0;3000000.0;1200000.0;Knopf;Ja;Memoir
2024.0;Lessons in Chemistry;Bonnie Garmus;en;Novice;4.24;25000.0;1800000.0;800000.0;Penguin;Nein;Fiction
2015.0;The Girl on the Train;Paula Hawkins;en;Famous;4.5;350000.0;20000000.0;8000000.0;Doubleday;Ja;Thriller
2016.0;La Vérité sur l'Affaire Harry Quebert;Joël Dicker;fr;Intermediate;4.2;214000.0;3000000.0;1200000.0;Riverhead Books;Ja;Mystery
2017.0;Der Insasse;Sebastian Fitzek;de;Famous;4.2;25397.0;4000000.0;1500000.0;Éditions de Fallois;Nein;Thriller
1987.0;Norwegian Wood;Haruki Murakami;ja;Famous;4.0;692000.0;5000000.0;2000000.0;Droemer Knaur;Ja;Fiction
2019.0;Pachinko;Min Jin Lee;en;Intermediate;4.3;300000.0;3500000.0;1400000.0;Kodansha;Ja;Historical Fiction
2011.0;La sombra del viento;Carlos Ruiz Zafón;es;Famous;4.6;2880.0;6000000.0;2700000.0;Grand Central Pub;Ja;Mystery
2021.0;The Henna Artist;Alka Joshi;en;Intermediate;4.2;202000.0;2100000.0;900000.0;Planeta;Nein;Historical Fiction
2022.0;Klara und die Sonne;Kazuo Ishiguro;de;Famous;4.6;405407.0;1500000.0;700000.0;Atria Books;Nein;Sci-Fi
2023.0;Die Spiegelreisende;Christelle Dabos;fr;Intermediate;4.1;315000.0;1200000.0;600000.0;S, Fischer Verlag;Nein;Fantasy
